churn,accountlength,internationalplan,numbervmailmessages,totaldayminutes,totaldaycalls,totaleveminutes,totalevecalls,totalnightminutes,totalnightcalls,totalintlminutes,totalintlcalls,numbercustomerservicecalls
0,84.0,0,0.0,226.9,144.0,201.6,122.0,130.2,121.0,13.2,5.0,2.0
0,133.0,0,0.0,187.0,65.0,141.4,128.0,238.2,108.0,10.0,8.0,2.0
0,112.0,0,0.0,170.5,113.0,193.2,129.0,188.0,91.0,11.2,6.0,0.0
0,87.0,0,0.0,204.8,101.0,161.0,80.0,285.7,89.0,9.5,3.0,0.0
0,72.0,0,0.0,165.9,114.0,235.9,97.0,210.1,120.0,12.0,5.0,2.0
1,66.0,0,0.0,154.0,133.0,198.9,121.0,151.9,100.0,9.5,3.0,4.0
0,74.0,0,0.0,225.2,93.0,215.1,120.0,241.8,95.0,9.1,2.0,2.0
1,116.0,0,0.0,159.4,79.0,179.5,88.0,167.8,71.0,9.7,2.0,6.0
0,68.0,0,0.0,172.7,95.0,139.1,90.0,174.3,99.0,11.7,1.0,2.0
0,68.0,0,0.0,222.8,99.0,175.8,85.0,202.0,111.0,11.0,3.0,3.0
0,54.0,1,0.0,214.1,77.0,240.5,94.0,188.9,75.0,10.1,3.0,1.0
0,99.0,0,0.0,54.8,92.0,173.0,103.0,195.1,125.0,7.5,3.0,1.0
0,107.0,0,0.0,134.0,104.0,174.5,94.0,311.1,79.0,7.3,3.0,3.0
0,124.0,0,0.0,184.8,74.0,175.1,84.0,158.2,95.0,10.5,6.0,1.0
1,173.0,0,0.0,291.8,143.0,214.3,134.0,151.2,119.0,9.9,2.0,0.0
0,110.0,0,0.0,222.7,94.0,105.8,98.0,214.8,78.0,13.5,4.0,1.0
0,102.0,0,0.0,174.5,79.0,236.8,136.0,270.4,110.0,8.5,5.0,0.0
0,130.0,0,0.0,68.4,86.0,193.3,110.0,171.5,139.0,10.4,4.0,0.0
1,64.0,1,0.0,225.3,134.0,108.2,87.0,139.6,132.0,17.3,9.0,1.0
1,93.0,1,0.0,131.4,78.0,219.7,106.0,155.7,103.0,11.1,2.0,1.0
0,138.0,0,0.0,127.1,102.0,247.7,106.0,207.7,75.0,5.0,3.0,3.0
0,136.0,0,0.0,142.3,79.0,158.0,113.0,177.5,75.0,6.0,11.0,2.0
0,111.0,0,0.0,191.3,80.0,138.5,94.0,246.0,107.0,6.4,3.0,2.0
0,128.0,0,0.0,247.3,91.0,182.7,60.0,143.2,112.0,14.7,2.0,3.0
1,197.0,1,0.0,127.3,80.0,222.3,115.0,173.9,95.0,13.7,5.0,5.0
0,191.0,0,0.0,162.0,104.0,241.2,120.0,210.4,83.0,10.9,7.0,1.0
0,88.0,0,0.0,148.2,82.0,308.7,67.0,235.4,79.0,6.4,4.0,2.0
0,78.0,0,0.0,193.1,85.0,172.1,105.0,129.6,119.0,10.2,1.0,0.0
0,98.0,0,0.0,171.7,99.0,174.8,87.0,189.6,130.0,7.8,6.0,1.0
0,84.0,0,0.0,130.2,105.0,278.0,60.0,305.4,74.0,14.0,6.0,2.0
0,95.0,0,0.0,203.4,96.0,168.6,61.0,173.0,105.0,13.7,3.0,2.0
0,16.0,0,0.0,174.7,83.0,280.8,122.0,171.7,80.0,10.5,8.0,5.0
1,76.0,1,0.0,241.0,120.0,231.8,96.0,220.2,67.0,9.9,1.0,1.0
0,93.0,0,0.0,141.7,95.0,221.0,100.0,227.1,71.0,10.2,3.0,0.0
0,83.0,0,0.0,134.8,96.0,167.2,78.0,161.5,123.0,7.7,5.0,2.0
0,123.0,0,0.0,163.1,119.0,249.4,51.0,168.2,77.0,9.0,10.0,1.0
0,64.0,0,0.0,145.5,116.0,228.4,110.0,273.4,91.0,8.9,8.0,1.0
1,82.0,0,0.0,329.8,73.0,208.3,120.0,267.1,102.0,10.6,6.0,0.0
0,107.0,0,0.0,194.5,97.0,186.3,131.0,178.3,106.0,12.7,1.0,2.0
0,110.0,0,0.0,131.9,93.0,272.7,106.0,192.8,105.0,7.1,4.0,1.0
0,115.0,0,0.0,99.7,107.0,145.1,96.0,149.4,99.0,14.1,4.0,2.0
0,69.0,0,0.0,143.6,88.0,141.8,86.0,194.0,83.0,10.8,5.0,3.0
0,90.0,0,0.0,37.8,80.0,155.3,105.0,175.0,111.0,14.2,5.0,3.0
0,98.0,0,0.0,72.8,107.0,186.4,103.0,175.3,110.0,10.5,4.0,3.0
1,95.0,0,0.0,269.0,120.0,233.7,120.0,179.3,61.0,7.3,4.0,2.0
1,79.0,0,0.0,268.3,114.0,185.5,111.0,264.6,88.0,6.3,7.0,1.0
1,99.0,0,0.0,115.5,75.0,218.1,111.0,254.9,98.0,11.5,7.0,7.0
0,114.0,0,0.0,202.1,100.0,195.7,102.0,291.8,120.0,13.3,5.0,2.0
0,141.0,0,0.0,215.6,113.0,200.6,81.0,153.8,107.0,12.4,6.0,1.0
0,132.0,0,0.0,169.9,107.0,209.4,121.0,206.1,79.0,11.5,2.0,1.0
0,133.0,0,0.0,201.7,85.0,169.4,116.0,286.3,80.0,6.0,4.0,0.0
0,133.0,0,0.0,221.1,133.0,160.2,140.0,161.8,84.0,8.4,3.0,4.0
1,34.0,0,0.0,293.7,89.0,272.5,71.0,178.2,76.0,11.0,10.0,2.0
1,140.0,0,0.0,120.3,108.0,240.4,84.0,216.4,74.0,7.7,3.0,4.0
1,144.0,0,0.0,278.5,95.0,240.7,90.0,120.0,90.0,11.6,5.0,1.0
0,54.0,0,0.0,273.8,113.0,119.6,156.0,267.6,117.0,11.7,3.0,1.0
1,50.0,0,0.0,131.1,129.0,160.5,94.0,206.9,88.0,5.6,9.0,5.0
0,96.0,0,0.0,197.7,68.0,250.5,53.0,181.2,67.0,10.5,3.0,3.0
0,146.0,0,0.0,169.5,93.0,230.9,71.0,269.8,115.0,9.0,7.0,2.0
0,102.0,0,0.0,174.5,73.0,213.7,114.0,164.7,116.0,10.3,5.0,4.0
1,76.0,0,0.0,129.7,84.0,177.5,80.0,228.9,87.0,7.5,3.0,5.0
0,99.0,0,0.0,200.0,66.0,107.9,104.0,233.7,82.0,11.4,2.0,3.0
0,70.0,0,0.0,129.9,102.0,208.7,133.0,231.4,93.0,14.3,3.0,1.0
1,109.0,1,0.0,268.4,85.0,150.6,131.0,297.9,84.0,9.7,8.0,2.0
0,100.0,0,0.0,188.5,152.0,148.3,115.0,179.8,88.0,15.2,5.0,2.0
0,104.0,0,0.0,170.6,97.0,162.1,111.0,210.7,131.0,6.1,1.0,1.0
0,106.0,0,0.0,191.4,124.0,200.7,116.0,230.1,76.0,8.2,3.0,1.0
0,84.0,0,0.0,75.3,96.0,179.9,113.0,193.8,134.0,12.3,1.0,1.0
0,80.0,0,0.0,149.8,123.0,276.3,75.0,241.4,75.0,10.9,7.0,2.0
0,100.0,0,0.0,115.9,87.0,111.3,56.0,170.2,77.0,7.1,4.0,1.0
0,99.0,0,0.0,128.8,86.0,203.9,105.0,282.6,131.0,14.1,4.0,2.0
0,50.0,0,0.0,131.7,108.0,216.5,103.0,196.1,126.0,11.0,5.0,1.0
0,105.0,0,0.0,101.4,48.0,159.1,119.0,259.2,53.0,12.2,2.0,1.0
0,161.0,0,0.0,107.5,121.0,256.4,46.0,247.2,131.0,12.6,3.0,2.0
1,70.0,0,0.0,232.8,95.0,303.4,111.0,255.6,104.0,12.9,7.0,0.0
0,130.0,0,0.0,124.3,70.0,270.7,99.0,239.5,83.0,3.5,6.0,0.0
0,92.0,0,0.0,157.7,101.0,298.6,100.0,216.9,99.0,13.8,3.0,1.0
0,119.0,0,0.0,124.3,68.0,207.1,88.0,157.4,93.0,14.8,1.0,0.0
1,115.0,0,0.0,286.4,125.0,205.7,74.0,191.4,141.0,6.9,6.0,1.0
0,134.0,0,0.0,141.7,95.0,205.6,101.0,218.5,60.0,8.8,6.0,0.0
1,80.0,0,0.0,268.7,120.0,301.0,147.0,167.0,140.0,5.8,1.0,2.0
0,85.0,0,0.0,255.3,114.0,194.6,83.0,276.6,78.0,3.7,5.0,3.0
0,79.0,0,0.0,41.9,124.0,211.0,95.0,237.9,55.0,11.4,5.0,1.0
0,35.0,0,0.0,260.8,87.0,258.1,78.0,131.3,123.0,5.8,2.0,1.0
0,68.0,0,0.0,226.7,94.0,168.4,129.0,188.7,117.0,10.2,1.0,0.0
1,60.0,0,0.0,179.3,147.0,208.9,89.0,248.2,98.0,13.5,6.0,1.0
0,120.0,0,0.0,158.0,110.0,197.0,103.0,154.9,132.0,10.0,5.0,1.0
0,124.0,0,0.0,157.4,107.0,167.8,112.0,188.8,102.0,8.8,3.0,3.0
1,23.0,0,0.0,113.1,74.0,168.8,95.0,262.9,126.0,6.9,2.0,1.0
0,225.0,0,0.0,182.7,142.0,246.5,63.0,218.0,103.0,8.8,2.0,1.0
1,181.0,1,0.0,161.3,83.0,124.4,83.0,262.0,98.0,14.1,3.0,0.0
0,63.0,0,0.0,142.5,92.0,208.3,102.0,228.9,120.0,7.5,2.0,2.0
1,54.0,1,0.0,190.5,108.0,259.7,108.0,141.5,111.0,9.7,2.0,2.0
0,42.0,1,0.0,180.7,127.0,174.6,94.0,165.3,114.0,12.0,6.0,2.0
0,134.0,0,0.0,202.7,105.0,224.9,90.0,253.9,108.0,12.1,7.0,0.0
0,66.0,0,0.0,205.1,102.0,232.7,109.0,259.9,95.0,9.2,6.0,2.0
0,146.0,0,0.0,189.3,77.0,155.9,128.0,186.0,83.0,7.4,3.0,0.0
1,77.0,0,0.0,245.2,87.0,254.1,83.0,239.4,91.0,7.5,4.0,0.0
1,111.0,0,0.0,132.6,125.0,221.1,67.0,127.9,101.0,12.7,2.0,4.0
0,125.0,0,0.0,182.3,64.0,139.8,121.0,171.6,96.0,11.6,7.0,2.0
1,115.0,1,0.0,122.0,110.0,220.2,100.0,179.7,124.0,10.8,2.0,2.0
0,114.0,0,0.0,193.0,101.0,250.0,81.0,133.3,79.0,9.6,2.0,2.0
0,106.0,0,0.0,158.6,112.0,220.0,114.0,252.9,106.0,9.1,3.0,0.0
0,59.0,0,0.0,153.6,92.0,205.5,88.0,114.5,89.0,12.5,10.0,1.0
0,21.0,0,0.0,244.7,81.0,168.0,117.0,281.5,87.0,6.6,1.0,1.0
0,62.0,0,0.0,172.4,132.0,230.5,100.0,228.2,109.0,11.0,5.0,0.0
1,149.0,0,0.0,242.5,83.0,245.4,97.0,219.6,80.0,10.0,3.0,3.0
0,112.0,0,0.0,174.5,127.0,259.3,71.0,170.5,120.0,11.3,7.0,1.0
0,68.0,0,0.0,157.3,83.0,220.9,85.0,218.9,129.0,12.0,7.0,1.0
0,88.0,0,0.0,218.2,76.0,169.3,60.0,141.1,99.0,8.0,1.0,1.0
1,51.0,1,0.0,153.6,108.0,232.9,85.0,214.2,92.0,14.1,4.0,0.0
0,116.0,0,0.0,160.7,69.0,146.8,106.0,287.8,144.0,8.2,5.0,0.0
0,133.0,0,0.0,227.4,90.0,73.2,135.0,114.3,99.0,4.7,7.0,0.0
0,125.0,0,0.0,191.6,115.0,205.6,108.0,210.2,123.0,9.2,3.0,2.0
0,72.0,0,0.0,138.9,111.0,211.6,102.0,179.5,91.0,10.8,3.0,1.0
0,130.0,0,0.0,127.0,102.0,206.9,107.0,231.7,99.0,6.1,6.0,0.0
0,97.0,0,0.0,168.6,87.0,259.2,105.0,279.8,123.0,7.3,4.0,1.0
1,54.0,0,0.0,286.6,73.0,223.2,108.0,203.7,107.0,11.5,5.0,1.0
0,79.0,0,0.0,144.0,90.0,135.8,91.0,212.4,129.0,13.0,4.0,1.0
0,59.0,0,0.0,204.3,65.0,247.3,123.0,214.7,94.0,12.0,4.0,1.0
0,132.0,0,0.0,163.2,80.0,167.6,90.0,87.5,90.0,6.2,10.0,1.0
0,21.0,0,0.0,225.0,110.0,244.2,111.0,221.2,93.0,10.7,4.0,0.0
0,93.0,0,0.0,176.1,103.0,199.7,130.0,263.9,96.0,8.5,6.0,2.0
0,101.0,0,0.0,174.9,105.0,262.0,75.0,210.0,93.0,8.5,5.0,1.0
1,125.0,1,0.0,187.3,118.0,160.7,111.0,263.8,112.0,9.6,2.0,0.0
0,63.0,0,0.0,211.8,84.0,230.9,137.0,217.1,99.0,10.7,9.0,3.0
0,107.0,0,0.0,241.9,102.0,126.9,117.0,185.6,92.0,11.7,6.0,0.0
0,110.0,0,0.0,196.1,103.0,199.7,123.0,135.9,71.0,12.9,1.0,3.0
0,83.0,0,0.0,231.3,100.0,210.4,84.0,217.4,106.0,12.4,2.0,3.0
0,117.0,0,0.0,161.6,104.0,196.3,119.0,294.8,111.0,13.8,2.0,1.0
0,124.0,0,0.0,194.0,103.0,241.0,116.0,227.5,153.0,11.9,5.0,0.0
0,115.0,0,0.0,109.7,148.0,223.8,87.0,240.3,96.0,15.4,8.0,3.0
0,156.0,1,0.0,277.0,119.0,238.3,106.0,94.4,96.0,8.3,3.0,1.0
0,89.0,0,0.0,192.1,83.0,163.6,88.0,169.7,138.0,6.1,3.0,0.0
0,72.0,0,0.0,198.4,147.0,216.9,121.0,112.8,125.0,13.1,4.0,0.0
0,53.0,0,0.0,184.8,98.0,216.4,125.0,141.1,116.0,18.4,3.0,2.0
0,116.0,0,0.0,167.8,119.0,142.0,123.0,190.7,128.0,7.3,4.0,2.0
0,78.0,0,0.0,139.2,140.0,191.4,113.0,286.5,125.0,11.8,3.0,3.0
0,56.0,0,0.0,121.6,84.0,165.3,115.0,243.9,95.0,8.9,2.0,1.0
0,127.0,0,0.0,139.6,94.0,240.9,112.0,127.1,88.0,8.8,4.0,2.0
0,120.0,0,0.0,203.3,108.0,259.9,66.0,115.9,103.0,7.8,2.0,3.0
0,102.0,0,0.0,200.6,106.0,152.5,127.0,199.4,128.0,7.7,2.0,3.0
0,95.0,0,0.0,167.6,96.0,176.0,89.0,250.9,113.0,13.4,6.0,2.0
0,102.0,0,0.0,156.5,67.0,204.3,103.0,141.9,72.0,9.9,2.0,2.0
0,50.0,0,0.0,301.7,82.0,167.1,118.0,72.2,89.0,10.5,6.0,1.0
0,68.0,0,0.0,195.4,116.0,212.1,101.0,138.4,134.0,15.1,11.0,1.0
0,70.0,0,0.0,208.7,97.0,275.5,83.0,182.5,122.0,8.0,3.0,2.0
1,117.0,1,0.0,54.2,100.0,303.2,84.0,171.8,84.0,8.6,2.0,1.0
0,70.0,0,0.0,230.3,110.0,77.9,87.0,247.1,105.0,13.2,4.0,1.0
1,97.0,0,0.0,276.1,82.0,201.1,106.0,231.3,73.0,8.9,4.0,0.0
0,105.0,0,0.0,166.1,93.0,175.9,106.0,243.5,55.0,16.2,3.0,2.0
1,80.0,1,0.0,189.1,122.0,223.2,92.0,269.0,116.0,13.9,3.0,2.0
0,148.0,1,0.0,148.2,138.0,159.6,123.0,197.4,62.0,8.6,3.0,2.0
1,119.0,0,0.0,287.1,115.0,159.3,99.0,216.8,86.0,13.9,1.0,2.0
1,85.0,0,0.0,165.8,96.0,190.0,141.0,144.0,116.0,10.9,3.0,5.0
0,172.0,0,0.0,172.5,85.0,253.1,71.0,221.6,113.0,5.9,6.0,0.0
0,80.0,0,0.0,199.8,138.0,167.1,91.0,271.8,94.0,5.5,4.0,1.0
0,67.0,0,0.0,109.1,134.0,142.3,76.0,91.2,86.0,10.9,5.0,2.0
0,86.0,0,0.0,171.8,106.0,301.7,44.0,139.4,108.0,9.7,5.0,1.0
1,107.0,0,0.0,222.3,101.0,286.0,111.0,249.4,117.0,12.1,4.0,1.0
0,133.0,0,0.0,245.8,102.0,264.7,90.0,111.7,103.0,11.2,7.0,0.0
0,116.0,0,0.0,164.6,110.0,270.6,103.0,230.4,109.0,8.0,3.0,0.0
0,63.0,0,0.0,211.7,107.0,271.7,77.0,203.3,108.0,7.4,7.0,0.0
1,133.0,1,0.0,254.7,103.0,252.2,80.0,178.1,103.0,8.0,3.0,0.0
0,94.0,1,0.0,170.1,113.0,271.8,94.0,110.7,78.0,8.7,4.0,1.0
0,69.0,0,0.0,195.1,91.0,261.5,57.0,203.8,90.0,11.4,5.0,0.0
1,146.0,0,0.0,149.3,83.0,187.1,130.0,149.8,100.0,7.9,4.0,7.0
1,119.0,0,0.0,81.9,75.0,253.8,114.0,213.1,125.0,8.9,1.0,2.0
0,123.0,0,0.0,206.9,115.0,224.4,86.0,197.4,60.0,8.3,2.0,3.0
1,101.0,0,0.0,239.0,156.0,273.0,106.0,278.2,93.0,13.5,8.0,1.0
0,43.0,0,0.0,179.3,97.0,252.7,126.0,227.5,114.0,8.0,5.0,0.0
0,69.0,0,0.0,185.3,91.0,219.1,88.0,243.6,107.0,5.5,5.0,0.0
0,15.0,1,0.0,141.4,80.0,123.9,76.0,323.5,88.0,8.1,3.0,2.0
0,67.0,0,0.0,152.5,131.0,252.4,107.0,185.4,104.0,4.9,3.0,2.0
0,99.0,0,0.0,145.6,102.0,230.9,87.0,181.5,86.0,11.4,7.0,1.0
0,46.0,0,0.0,164.2,116.0,196.2,153.0,236.1,119.0,8.1,1.0,1.0
0,55.0,1,0.0,221.0,115.0,165.4,97.0,235.4,117.0,9.7,4.0,1.0
1,39.0,0,0.0,295.4,126.0,232.1,117.0,204.4,123.0,11.5,2.0,1.0
0,92.0,0,0.0,139.8,98.0,174.9,143.0,201.6,135.0,9.4,7.0,2.0
1,56.0,0,0.0,162.3,99.0,149.1,78.0,255.5,115.0,14.8,1.0,4.0
1,76.0,0,0.0,272.7,97.0,236.4,95.0,235.5,105.0,7.7,2.0,0.0
0,27.0,0,0.0,236.7,110.0,231.9,92.0,164.7,85.0,12.7,6.0,1.0
0,224.0,0,0.0,111.4,133.0,175.0,66.0,217.2,106.0,5.5,6.0,3.0
0,117.0,0,0.0,191.1,93.0,282.8,56.0,84.8,118.0,12.0,4.0,2.0
1,91.0,0,0.0,153.0,123.0,141.1,127.0,171.5,76.0,10.3,15.0,1.0
0,135.0,0,0.0,218.8,123.0,242.8,64.0,85.8,80.0,10.3,3.0,4.0
0,146.0,0,0.0,205.4,101.0,134.9,77.0,310.5,83.0,10.3,2.0,3.0
1,147.0,1,0.0,225.2,111.0,184.9,98.0,143.2,146.0,9.9,1.0,0.0
1,68.0,0,0.0,249.9,127.0,254.5,118.0,273.2,98.0,8.9,6.0,2.0
0,68.0,0,0.0,131.6,89.0,137.0,109.0,256.3,107.0,10.2,5.0,3.0
0,131.0,0,0.0,166.5,129.0,210.2,107.0,257.2,93.0,9.9,5.0,1.0
1,159.0,0,0.0,275.8,103.0,189.5,108.0,223.9,93.0,7.4,5.0,2.0
0,113.0,0,0.0,207.2,113.0,256.0,80.0,211.0,87.0,9.9,1.0,1.0
0,132.0,0,0.0,206.2,100.0,211.2,118.0,196.2,122.0,10.2,6.0,1.0
0,85.0,0,0.0,210.3,66.0,195.8,76.0,221.6,82.0,11.2,7.0,1.0
0,61.0,0,0.0,197.7,118.0,152.2,96.0,221.0,93.0,7.0,3.0,2.0
0,182.0,0,0.0,69.1,114.0,230.3,109.0,256.7,96.0,6.5,4.0,0.0
0,118.0,0,0.0,188.8,60.0,217.4,64.0,220.1,100.0,8.2,7.0,4.0
1,103.0,0,0.0,150.6,125.0,169.1,126.0,221.2,104.0,10.4,8.0,8.0
0,65.0,0,0.0,192.0,89.0,139.5,88.0,187.4,102.0,5.5,4.0,2.0
0,172.0,0,0.0,211.7,100.0,198.7,101.0,301.7,136.0,6.5,9.0,1.0
0,72.0,0,0.0,175.5,103.0,132.3,120.0,242.9,96.0,11.8,3.0,1.0
0,113.0,0,0.0,150.1,120.0,200.1,85.0,266.7,105.0,11.0,3.0,2.0
0,177.0,0,0.0,189.5,99.0,176.3,117.0,225.9,112.0,14.2,2.0,1.0
1,100.0,0,0.0,70.8,94.0,215.6,102.0,230.8,125.0,9.5,1.0,6.0
0,67.0,0,0.0,215.5,102.0,190.7,95.0,214.5,106.0,8.6,6.0,1.0
0,136.0,0,0.0,101.7,105.0,202.8,99.0,136.2,119.0,9.4,6.0,3.0
0,71.0,0,0.0,258.4,132.0,126.8,119.0,182.4,87.0,9.7,8.0,4.0
0,134.0,0,0.0,242.4,126.0,152.9,115.0,318.3,115.0,11.8,6.0,1.0
0,124.0,0,0.0,131.8,82.0,284.3,119.0,305.5,101.0,11.3,2.0,1.0
0,84.0,0,0.0,190.2,102.0,197.7,141.0,247.5,102.0,9.8,6.0,2.0
0,39.0,0,0.0,154.1,104.0,204.2,112.0,196.2,92.0,9.8,4.0,2.0
0,110.0,0,0.0,188.0,127.0,90.5,118.0,150.3,64.0,15.3,3.0,3.0
0,102.0,0,0.0,103.1,70.0,275.0,129.0,141.1,92.0,11.2,5.0,1.0
0,70.0,0,0.0,175.4,130.0,159.5,130.0,260.6,96.0,11.6,4.0,0.0
0,142.0,0,0.0,145.4,93.0,209.1,98.0,214.0,96.0,10.9,1.0,1.0
0,81.0,1,0.0,250.6,85.0,187.9,50.0,120.3,131.0,7.8,5.0,1.0
0,17.0,0,0.0,161.5,123.0,214.2,81.0,315.0,106.0,8.6,5.0,1.0
1,119.0,0,0.0,260.1,101.0,256.5,68.0,229.1,89.0,10.0,2.0,1.0
1,105.0,0,0.0,281.3,124.0,301.5,96.0,202.8,109.0,8.7,3.0,0.0
0,90.0,0,0.0,102.0,118.0,113.3,134.0,188.6,105.0,11.4,3.0,2.0
1,113.0,0,0.0,128.7,100.0,227.1,67.0,178.1,135.0,9.2,4.0,2.0
0,123.0,0,0.0,172.2,92.0,162.6,76.0,250.3,101.0,8.7,4.0,1.0
0,145.0,0,0.0,199.2,124.0,126.0,86.0,289.2,135.0,7.6,3.0,1.0
0,42.0,0,0.0,184.5,98.0,200.5,93.0,279.2,91.0,8.8,3.0,2.0
0,125.0,0,0.0,168.6,99.0,175.6,107.0,243.3,92.0,10.9,7.0,0.0
0,107.0,0,0.0,230.4,65.0,257.4,80.0,107.3,88.0,8.5,3.0,1.0
0,48.0,0,0.0,198.2,73.0,202.8,115.0,146.4,73.0,5.1,5.0,1.0
0,76.0,0,0.0,186.1,96.0,211.6,100.0,230.6,100.0,8.0,4.0,0.0
0,128.0,0,0.0,148.5,105.0,243.0,106.0,255.2,114.0,6.8,2.0,1.0
0,73.0,0,0.0,157.1,109.0,268.8,83.0,181.5,91.0,10.0,8.0,0.0
1,52.0,0,0.0,155.0,110.0,133.4,104.0,176.1,84.0,7.0,4.0,4.0
0,124.0,0,0.0,188.5,77.0,182.0,123.0,218.2,127.0,6.1,6.0,1.0
0,137.0,0,0.0,208.8,120.0,225.3,100.0,221.6,130.0,11.1,5.0,0.0
1,71.0,0,0.0,238.0,82.0,278.5,94.0,193.1,134.0,11.8,10.0,0.0
0,139.0,0,0.0,211.1,103.0,206.9,108.0,193.9,70.0,5.6,4.0,0.0
0,147.0,0,0.0,212.8,79.0,204.1,91.0,156.2,113.0,10.2,2.0,1.0
0,116.0,0,0.0,137.4,126.0,120.0,94.0,130.3,64.0,12.4,2.0,3.0
0,38.0,0,0.0,149.0,92.0,49.2,78.0,163.3,93.0,13.9,11.0,0.0
0,63.0,0,0.0,117.1,118.0,249.6,90.0,162.2,84.0,11.1,4.0,3.0
0,94.0,0,0.0,108.0,79.0,241.9,152.0,252.1,92.0,10.4,3.0,3.0
0,131.0,0,0.0,112.8,133.0,199.4,116.0,142.7,105.0,10.1,5.0,0.0
0,158.0,0,0.0,175.9,105.0,188.3,88.0,188.3,98.0,11.0,6.0,1.0
1,139.0,0,0.0,236.6,109.0,169.9,107.0,212.3,118.0,11.1,2.0,1.0
0,77.0,0,0.0,169.4,102.0,184.9,144.0,234.3,89.0,2.0,7.0,1.0
0,140.0,0,0.0,129.6,79.0,246.2,99.0,172.1,124.0,9.4,10.0,3.0
0,72.0,0,0.0,177.1,97.0,184.7,105.0,174.1,94.0,8.0,6.0,1.0
0,103.0,0,0.0,167.8,121.0,212.9,123.0,208.2,73.0,13.0,3.0,5.0
0,124.0,0,0.0,150.3,101.0,255.9,112.0,136.7,62.0,12.5,4.0,2.0
0,71.0,0,0.0,141.2,132.0,149.1,90.0,171.4,72.0,7.0,2.0,2.0
1,49.0,1,0.0,237.8,92.0,208.9,119.0,167.8,86.0,15.6,6.0,2.0
1,106.0,1,0.0,204.0,84.0,168.5,61.0,164.0,102.0,13.3,3.0,3.0
0,60.0,0,0.0,221.1,106.0,178.6,48.0,202.7,90.0,7.4,3.0,1.0
0,43.0,0,0.0,177.2,93.0,142.6,60.0,314.1,144.0,12.7,2.0,4.0
0,66.0,0,0.0,118.0,133.0,248.1,99.0,214.4,122.0,5.3,5.0,1.0
0,125.0,0,0.0,163.8,73.0,255.6,85.0,192.9,95.0,15.7,4.0,0.0
1,112.0,0,0.0,272.5,119.0,226.1,94.0,159.1,94.0,16.4,5.0,3.0
0,70.0,0,0.0,7.9,100.0,136.4,83.0,156.6,89.0,12.1,1.0,0.0
0,59.0,0,0.0,159.5,96.0,167.2,123.0,138.6,106.0,10.2,4.0,0.0
0,59.0,0,0.0,150.2,70.0,185.7,98.0,212.5,128.0,12.1,2.0,1.0
0,99.0,0,0.0,140.7,88.0,210.9,98.0,229.9,125.0,12.4,4.0,2.0
0,150.0,0,0.0,169.2,123.0,216.8,83.0,179.4,107.0,12.6,3.0,1.0
0,81.0,0,0.0,220.8,77.0,148.5,87.0,183.9,100.0,7.6,3.0,2.0
0,86.0,0,0.0,216.3,96.0,266.3,77.0,214.0,110.0,4.5,3.0,0.0
0,84.0,0,0.0,169.5,96.0,157.6,94.0,98.2,70.0,10.6,7.0,0.0
0,89.0,0,0.0,179.7,128.0,299.8,92.0,185.3,120.0,7.6,3.0,1.0
0,93.0,0,0.0,266.0,120.0,130.1,84.0,165.8,63.0,13.1,6.0,3.0
0,85.0,0,0.0,96.7,97.0,193.8,95.0,171.7,88.0,9.7,3.0,2.0
0,160.0,0,0.0,82.7,116.0,194.6,95.0,159.0,54.0,10.9,9.0,0.0
0,28.0,0,0.0,168.2,87.0,161.7,92.0,192.4,112.0,10.1,3.0,3.0
1,73.0,0,0.0,286.4,109.0,178.2,67.0,214.2,152.0,10.7,14.0,1.0
0,156.0,0,0.0,174.3,95.0,186.6,128.0,258.2,105.0,12.9,5.0,3.0
0,33.0,1,0.0,190.6,100.0,161.7,104.0,189.9,136.0,13.0,6.0,1.0
0,77.0,0,0.0,175.5,86.0,205.1,78.0,245.2,100.0,17.8,3.0,4.0
0,119.0,0,0.0,133.4,102.0,204.6,71.0,196.9,103.0,11.1,7.0,1.0
0,102.0,0,0.0,242.2,88.0,233.2,89.0,188.5,121.0,6.2,6.0,3.0
0,82.0,0,0.0,130.0,110.0,185.3,88.0,178.7,105.0,8.3,4.0,0.0
0,89.0,0,0.0,105.9,151.0,189.6,142.0,170.9,67.0,12.7,7.0,0.0
0,86.0,0,0.0,194.2,98.0,193.8,95.0,192.0,123.0,9.3,7.0,3.0
0,134.0,0,0.0,183.8,111.0,123.5,92.0,160.7,105.0,6.1,2.0,1.0
0,92.0,0,0.0,196.5,82.0,190.0,89.0,163.2,99.0,10.8,2.0,2.0
0,87.0,0,0.0,184.5,81.0,172.0,103.0,183.4,96.0,13.7,3.0,3.0
0,64.0,0,0.0,261.9,113.0,148.1,99.0,145.2,74.0,13.8,4.0,0.0
0,80.0,0,0.0,202.4,118.0,260.2,67.0,177.4,112.0,9.2,5.0,3.0
0,108.0,0,0.0,240.2,78.0,230.3,109.0,217.0,83.0,5.2,1.0,2.0
0,115.0,0,0.0,127.7,67.0,182.9,90.0,172.9,92.0,10.6,7.0,1.0
0,87.0,0,0.0,205.2,106.0,99.5,122.0,189.5,75.0,13.4,3.0,1.0
0,119.0,0,0.0,154.5,129.0,193.6,87.0,180.9,145.0,13.4,3.0,2.0
0,69.0,0,0.0,153.7,109.0,194.0,105.0,256.1,114.0,14.1,6.0,1.0
